sample_idx,image_path,canonical_class,gt_class_idx,phase2b_pred_class,phase2b_pred_idx,phase2b_conf,phase2b_correct,phase3b_pred_class,phase3b_pred_idx,phase3b_conf,phase3b_correct,category,num_gt_boxes,num_pred_boxes,max_matched_iou,has_tp_box,is_healthy_fp,is_lesion_miss,is_high_conf_poor_loc,is_good_loc_bad_cls
1205,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_988.jpg,Tungro,4,Healthy,0,0.9996676445007324,0,Blast,1,0.6266911625862122,0,mutual_errors,1,0,0.0,False,False,True,False,False
1206,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_990.jpg,Tungro,4,Healthy,0,0.9994266033172607,0,Healthy,0,0.8426908254623413,0,mutual_errors,1,0,0.0,False,False,True,True,False
1207,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_991.jpg,Tungro,4,Healthy,0,0.9999285936355591,0,Blast,1,0.9999340772628784,0,mutual_errors,1,3,0.0,False,False,True,True,False
1208,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_999.jpg,Tungro,4,Healthy,0,0.9996826648712158,0,Healthy,0,0.8198686838150024,0,mutual_errors,1,0,0.0,False,False,True,True,False
1209,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1001.jpg,Sheath Blight,5,Healthy,0,0.9997512698173523,0,Healthy,0,0.809403657913208,0,mutual_errors,1,0,0.0,False,False,True,True,False
1210,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1006.jpg,Sheath Blight,5,Healthy,0,0.9942388534545898,0,Healthy,0,0.9981291890144348,0,mutual_errors,1,0,0.0,False,False,True,True,False
1211,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1008.jpg,Sheath Blight,5,Healthy,0,0.9961217045783997,0,Healthy,0,0.9908276200294495,0,mutual_errors,2,0,0.0,False,False,True,True,False
1212,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1014.jpg,Sheath Blight,5,Healthy,0,0.9996484518051147,0,Healthy,0,0.7767523527145386,0,mutual_errors,1,0,0.0,False,False,True,False,False
1213,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1027.jpg,Sheath Blight,5,Healthy,0,0.9999216794967651,0,Blast,1,0.4053489863872528,0,mutual_errors,1,2,0.0,False,False,True,False,False
1214,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1029.jpg,Sheath Blight,5,Healthy,0,0.9998642206192017,0,Healthy,0,0.7040697932243347,0,mutual_errors,1,0,0.0,False,False,True,False,False
1215,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1035.jpg,Sheath Blight,5,Healthy,0,0.9997362494468689,0,Healthy,0,0.9946489930152893,0,mutual_errors,2,0,0.0,False,False,True,True,False
1216,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_104.jpg,Sheath Blight,5,Healthy,0,0.9998525381088257,0,Blast,1,0.5042825937271118,0,mutual_errors,1,3,0.12760177736426398,False,False,True,False,False
1217,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1043.jpg,Sheath Blight,5,Healthy,0,0.9999607801437378,0,Healthy,0,0.8945173025131226,0,mutual_errors,4,0,0.0,False,False,True,True,False
1218,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1052.jpg,Sheath Blight,5,Healthy,0,0.9999586343765259,0,Healthy,0,0.7564324140548706,0,mutual_errors,6,0,0.0,False,False,True,False,False
1219,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1055.jpg,Sheath Blight,5,Healthy,0,0.9995719790458679,0,Healthy,0,0.97230464220047,0,mutual_errors,1,0,0.0,False,False,True,True,False
1220,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1057.jpg,Sheath Blight,5,Healthy,0,0.9997633099555969,0,Healthy,0,0.9467747807502747,0,mutual_errors,1,0,0.0,False,False,True,True,False
1221,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1058.jpg,Sheath Blight,5,Healthy,0,0.999767005443573,0,Healthy,0,0.9679122567176819,0,mutual_errors,1,0,0.0,False,False,True,True,False
1222,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1077.jpg,Sheath Blight,5,Healthy,0,0.9998301267623901,0,Brown Spot,2,1.0,0,mutual_errors,1,3,0.0,False,False,True,True,False
1223,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1101.jpg,Sheath Blight,5,Healthy,0,0.9993639588356018,0,Healthy,0,0.9855499863624573,0,mutual_errors,1,0,0.0,False,False,True,True,False
1224,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1116.jpg,Sheath Blight,5,Healthy,0,0.9999722242355347,0,Blast,1,0.985692024230957,0,mutual_errors,2,0,0.0,False,False,True,True,False
1225,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1122.jpg,Sheath Blight,5,Healthy,0,0.9999876022338867,0,Healthy,0,0.4735780954360962,0,mutual_errors,1,3,0.0,False,False,True,False,False
1226,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1135.jpg,Sheath Blight,5,Healthy,0,0.9999614953994751,0,Brown Spot,2,0.9135978817939758,0,mutual_errors,2,0,0.0,False,False,True,True,False
1227,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1136.jpg,Sheath Blight,5,Healthy,0,0.9999591112136841,0,Healthy,0,0.9847360253334045,0,mutual_errors,4,0,0.0,False,False,True,True,False
1228,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1162.jpg,Sheath Blight,5,Healthy,0,0.9996529817581177,0,Healthy,0,0.9625346660614014,0,mutual_errors,1,0,0.0,False,False,True,True,False
1229,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1165.jpg,Sheath Blight,5,Healthy,0,0.9997861981391907,0,Healthy,0,0.9926064014434814,0,mutual_errors,1,0,0.0,False,False,True,True,False
1230,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1166.jpg,Sheath Blight,5,Healthy,0,0.9996625185012817,0,Healthy,0,0.9313985109329224,0,mutual_errors,2,0,0.0,False,False,True,True,False
1231,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1189.jpg,Sheath Blight,5,Healthy,0,0.9998207688331604,0,Healthy,0,0.4638153612613678,0,mutual_errors,5,0,0.0,False,False,True,False,False
1232,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1191.jpg,Sheath Blight,5,Healthy,0,0.9997504353523254,0,Healthy,0,0.9736558794975281,0,mutual_errors,3,0,0.0,False,False,True,True,False
1233,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1194.jpg,Sheath Blight,5,Healthy,0,0.9996542930603027,0,Brown Spot,2,0.5743687152862549,0,mutual_errors,1,0,0.0,False,False,True,False,False
1234,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1199.jpg,Sheath Blight,5,Healthy,0,0.9999254941940308,0,Healthy,0,0.7372960448265076,0,mutual_errors,1,0,0.0,False,False,True,False,False
1235,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1210.jpg,Sheath Blight,5,Healthy,0,0.9996211528778076,0,Healthy,0,0.9920110106468201,0,mutual_errors,1,0,0.0,False,False,True,True,False
1236,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1211.jpg,Sheath Blight,5,Healthy,0,0.9997019171714783,0,Healthy,0,0.9958631992340088,0,mutual_errors,1,0,0.0,False,False,True,True,False
1237,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1216.jpg,Sheath Blight,5,Healthy,0,0.998324453830719,0,Healthy,0,0.9779263138771057,0,mutual_errors,1,0,0.0,False,False,True,True,False
1238,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1222.jpg,Sheath Blight,5,Healthy,0,0.9997300505638123,0,Healthy,0,0.9908012747764587,0,mutual_errors,1,0,0.0,False,False,True,True,False
1239,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1224.jpg,Sheath Blight,5,Healthy,0,0.9997972846031189,0,Healthy,0,0.958052396774292,0,mutual_errors,2,0,0.0,False,False,True,True,False
1240,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1234.jpg,Sheath Blight,5,Healthy,0,0.9990212917327881,0,Healthy,0,0.9609726667404175,0,mutual_errors,2,0,0.0,False,False,True,True,False
1241,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1236.jpg,Sheath Blight,5,Healthy,0,0.9990656971931458,0,Healthy,0,0.9862917065620422,0,mutual_errors,3,0,0.0,False,False,True,True,False
1242,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1237.jpg,Sheath Blight,5,Healthy,0,0.9997373223304749,0,Healthy,0,0.9965482354164124,0,mutual_errors,2,0,0.0,False,False,True,True,False
1243,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1242.jpg,Sheath Blight,5,Healthy,0,0.9998874664306641,0,Healthy,0,0.9955833554267883,0,mutual_errors,1,0,0.0,False,False,True,True,False
1244,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1247.jpg,Sheath Blight,5,Healthy,0,0.9998939037322998,0,Blast,1,0.989599347114563,0,mutual_errors,1,0,0.0,False,False,True,True,False
1245,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1249.jpg,Sheath Blight,5,Healthy,0,0.9995792508125305,0,Healthy,0,0.9419230222702026,0,mutual_errors,3,0,0.0,False,False,True,True,False
1246,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1250.jpg,Sheath Blight,5,Healthy,0,0.9990227222442627,0,Healthy,0,0.984684944152832,0,mutual_errors,1,0,0.0,False,False,True,True,False
1247,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_126.jpg,Sheath Blight,5,Healthy,0,0.999845027923584,0,Healthy,0,0.9803928732872009,0,mutual_errors,1,0,0.0,False,False,True,True,False
1248,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1260.jpg,Sheath Blight,5,Healthy,0,0.9875454306602478,0,Healthy,0,0.9633379578590393,0,mutual_errors,2,0,0.0,False,False,True,True,False
1249,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1275.jpg,Sheath Blight,5,Healthy,0,0.9997527003288269,0,Healthy,0,0.9433773756027222,0,mutual_errors,1,0,0.0,False,False,True,True,False
1250,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1276.jpg,Sheath Blight,5,Healthy,0,0.9998482465744019,0,Healthy,0,0.9043377637863159,0,mutual_errors,1,0,0.0,False,False,True,True,False
1251,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1282.jpg,Sheath Blight,5,Healthy,0,0.999963641166687,0,Healthy,0,0.943919837474823,0,mutual_errors,2,0,0.0,False,False,True,True,False
1252,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1283.jpg,Sheath Blight,5,Healthy,0,0.9979092478752136,0,Healthy,0,0.9968045949935913,0,mutual_errors,2,0,0.0,False,False,True,True,False
1253,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1284.jpg,Sheath Blight,5,Healthy,0,0.9991219639778137,0,Healthy,0,0.9911414384841919,0,mutual_errors,2,0,0.0,False,False,True,True,False
1254,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1290.jpg,Sheath Blight,5,Healthy,0,0.9993991851806641,0,Healthy,0,0.969420313835144,0,mutual_errors,2,0,0.0,False,False,True,True,False
1255,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1291.jpg,Sheath Blight,5,Healthy,0,0.9993749260902405,0,Healthy,0,0.9429664611816406,0,mutual_errors,1,0,0.0,False,False,True,True,False
1256,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1294.jpg,Sheath Blight,5,Healthy,0,0.9996875524520874,0,Healthy,0,0.8800845146179199,0,mutual_errors,1,0,0.0,False,False,True,True,False
1257,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1296.jpg,Sheath Blight,5,Healthy,0,0.9986904263496399,0,Healthy,0,0.9314993619918823,0,mutual_errors,1,0,0.0,False,False,True,True,False
1258,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1302.jpg,Sheath Blight,5,Healthy,0,0.99981290102005,0,Healthy,0,0.9000115394592285,0,mutual_errors,1,3,0.057299651841374755,False,False,True,True,False
1259,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1313.jpg,Sheath Blight,5,Healthy,0,0.9981656670570374,0,Healthy,0,0.9973846077919006,0,mutual_errors,3,0,0.0,False,False,True,True,False
1260,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1318.jpg,Sheath Blight,5,Healthy,0,0.9994933605194092,0,Healthy,0,0.9877526760101318,0,mutual_errors,2,0,0.0,False,False,True,True,False
1261,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1320.jpg,Sheath Blight,5,Healthy,0,0.9999223947525024,0,Healthy,0,0.8894285559654236,0,mutual_errors,2,3,0.0,False,False,True,True,False
1262,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1344.jpg,Sheath Blight,5,Healthy,0,0.9999232292175293,0,Healthy,0,0.813745379447937,0,mutual_errors,1,0,0.0,False,False,True,True,False
1263,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1345.jpg,Sheath Blight,5,Healthy,0,0.9999415874481201,0,Healthy,0,0.9807950854301453,0,mutual_errors,2,0,0.0,False,False,True,True,False
1264,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_135.jpg,Sheath Blight,5,Healthy,0,0.9998841285705566,0,Healthy,0,0.9924278855323792,0,mutual_errors,4,0,0.0,False,False,True,True,False
1265,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1354.jpg,Sheath Blight,5,Healthy,0,0.9989448189735413,0,Healthy,0,0.9723641872406006,0,mutual_errors,1,1,0.3387389611813877,False,False,True,False,False
1266,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1356.jpg,Sheath Blight,5,Healthy,0,0.9999575614929199,0,Blast,1,0.7487810850143433,0,mutual_errors,1,3,0.03272789193504207,False,False,True,False,False
1267,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1364.jpg,Sheath Blight,5,Healthy,0,0.9991655349731445,0,Healthy,0,0.991672933101654,0,mutual_errors,1,2,0.0,False,False,True,True,False
1268,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_137.jpg,Sheath Blight,5,Healthy,0,0.9984086155891418,0,Healthy,0,0.9691335558891296,0,mutual_errors,1,0,0.0,False,False,True,True,False
1269,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1379.jpg,Sheath Blight,5,Healthy,0,0.9999831914901733,0,Healthy,0,0.9633371829986572,0,mutual_errors,2,0,0.0,False,False,True,True,False
1270,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1385.jpg,Sheath Blight,5,Healthy,0,0.9999499320983887,0,Healthy,0,0.7306876182556152,0,mutual_errors,2,0,0.0,False,False,True,False,False
1271,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_139.jpg,Sheath Blight,5,Healthy,0,0.9995772242546082,0,Healthy,0,0.9858428835868835,0,mutual_errors,1,0,0.0,False,False,True,True,False
1272,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1391.jpg,Sheath Blight,5,Healthy,0,0.9999880790710449,0,Healthy,0,0.9862414598464966,0,mutual_errors,1,0,0.0,False,False,True,True,False
1273,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_14.jpg,Sheath Blight,5,Healthy,0,0.9999523162841797,0,Brown Spot,2,0.5625338554382324,0,mutual_errors,1,0,0.0,False,False,True,False,False
1274,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1401.jpg,Sheath Blight,5,Healthy,0,0.9992122650146484,0,Healthy,0,0.6234915852546692,0,mutual_errors,1,0,0.0,False,False,True,False,False
1275,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1406.jpg,Sheath Blight,5,Healthy,0,0.9993584752082825,0,Healthy,0,0.8231139183044434,0,mutual_errors,1,0,0.0,False,False,True,True,False
1276,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1409.jpg,Sheath Blight,5,Healthy,0,0.9990441203117371,0,Healthy,0,0.9988631010055542,0,mutual_errors,1,0,0.0,False,False,True,True,False
1277,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1419.jpg,Sheath Blight,5,Healthy,0,0.999858021736145,0,Healthy,0,0.9948098659515381,0,mutual_errors,1,0,0.0,False,False,True,True,False
1278,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1422.jpg,Sheath Blight,5,Healthy,0,0.9987201690673828,0,Healthy,0,0.9743495583534241,0,mutual_errors,2,0,0.0,False,False,True,True,False
1279,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1430.jpg,Sheath Blight,5,Healthy,0,0.999488353729248,0,Healthy,0,0.9925683736801147,0,mutual_errors,1,0,0.0,False,False,True,True,False
1280,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1452.jpg,Sheath Blight,5,Healthy,0,0.9998672008514404,0,Brown Spot,2,0.6506006717681885,0,mutual_errors,1,3,0.18445445147201062,False,False,True,False,False
1281,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1457.jpg,Sheath Blight,5,Healthy,0,0.9972442388534546,0,Healthy,0,0.9912508726119995,0,mutual_errors,1,0,0.0,False,False,True,True,False
1282,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1460.jpg,Sheath Blight,5,Healthy,0,0.9998598098754883,0,Healthy,0,0.6579347252845764,0,mutual_errors,2,0,0.0,False,False,True,False,False
1283,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1461.jpg,Sheath Blight,5,Healthy,0,0.9998747110366821,0,Healthy,0,0.9683212041854858,0,mutual_errors,1,0,0.0,False,False,True,True,False
1284,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1467.jpg,Sheath Blight,5,Healthy,0,0.997435986995697,0,Healthy,0,0.9981503486633301,0,mutual_errors,2,0,0.0,False,False,True,True,False
