image_id,image_path,mask_path,raw_class,canonical_class,dataset,is_matched_pair,usage,training_allowed,validation_allowed,calibration_allowed,threshold_optimization_allowed
TUNGRO1_065,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_065.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_065.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_066,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_066.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_066.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_067,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_067.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_067.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_068,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_068.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_068.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_069,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_069.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_069.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_070,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_070.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_070.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_071,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_071.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_071.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_072,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_072.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_072.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_073,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_073.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_073.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_074,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_074.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_074.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_075,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_075.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_075.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_076,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_076.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_076.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_077,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_077.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_077.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_078,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_078.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_078.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_079,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_079.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_079.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_080,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_080.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_080.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_081,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_081.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_081.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_082,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_082.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_082.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_083,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_083.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_083.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_084,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_084.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_084.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_085,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_085.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_085.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_086,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_086.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_086.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_087,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_087.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_087.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_088,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_088.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_088.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_089,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_089.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_089.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_090,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_090.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_090.jpg,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_091,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_091.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_091.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_092,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_092.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_092.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_093,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_093.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_093.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_094,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_094.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_094.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_095,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_095.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_095.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_096,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_096.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_096.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_097,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_097.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_097.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_098,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_098.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_098.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_099,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_099.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_099.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_100,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_100.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_100.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_101,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_101.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_101.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_102,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_102.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_102.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_103,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_103.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_103.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_104,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_104.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_104.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_105,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_105.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_105.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_106,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_106.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_106.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_107,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_107.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_107.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_108,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_108.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_108.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_109,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_109.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_109.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_110,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_110.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_110.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_111,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_111.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_111.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_112,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_112.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_112.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_113,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_113.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_113.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_114,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_114.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_114.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_115,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_115.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_115.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_116,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_116.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_116.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_117,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_117.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_117.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_118,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_118.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_118.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_119,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_119.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_119.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_120,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_120.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_120.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_121,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_121.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_121.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_122,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_122.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_122.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_123,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_123.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_123.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_124,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_124.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_124.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_125,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_125.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_125.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
TUNGRO1_126,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Tungro/TUNGRO1_126.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Tungro/TUNGRO1_126.JPG,Tungro,Tungro,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
