image_id,image_path,raw_class,canonical_class,dataset,width,height,channels,file_size,file_hash,dhash,is_valid_image,annotation_path,has_annotation,num_boxes,split,group_id
Sheath blight_1391,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1391.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,347365,27503142252dfe1ee48f66d9baf72bc09616f1f4982fac527c32a9baf6b39f3c,8c8c04f06109495c,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1391.txt,True,1,test,8474
Sheath blight_1392,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1392.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,366306,b99179c05fdd63f7f67dd687180f69279cff03e4af6867915af10e493bbf2b97,880008056833f0c8,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1392.txt,True,1,train,8475
Sheath blight_1393,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1393.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,394714,da02a94891c9d9a36c4318cdd1fcc5ef3fe2f11d1acba2f4877eab32ed01eb7c,5909200050500888,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1393.txt,True,2,val,8476
Sheath blight_1394,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1394.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,329680,a7b75fa514edadfbff3c0eed8e5d3401b3ea3f32f352835ebbfa4491261506b5,24041602054c84c4,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1394.txt,True,1,train,8477
Sheath blight_1395,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1395.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,325178,f7221b6ef52c037184905af220472f9fe10d2a6afab85b6fc66289a6161cb790,082c160016088884,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1395.txt,True,2,train,8478
Sheath blight_1396,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1396.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,341799,8aedd3e5b6d80366facdf0b1ed378be52e7408d1e5d087bc26dbdd1eae9d8bbf,a21603010204c444,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1396.txt,True,1,train,8479
Sheath blight_1397,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1397.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,320558,ef357446fdc2d76ca3093bb25c9be7bb14ae554c53f111d0c58843e6aa0769f2,121309004004c242,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1397.txt,True,1,train,8480
Sheath blight_1398,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1398.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,340720,a7bc5bb2839fe7e6b19987bd5c74ba1db44959fcb836b26daede364bc4a52cfe,030901000843c243,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1398.txt,True,1,val,8481
Sheath blight_1399,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1399.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,329364,a43347478a7c776e1aa69d482dce0403890a9eff90c6e72cf86c3b172dd75864,010118008081c341,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1399.txt,True,1,train,8482
Sheath blight_14,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_14.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,295810,88b141517f429363a4783596306781949d0bdcd24843a9635802f7c722f82572,0303000004240601,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_14.txt,True,1,test,8483
Sheath blight_140,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_140.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,309892,ce11a3552ddff755eaebcde3bc828eda83122fe086cba12fe6086263873ed505,19814bcdc0c08420,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_140.txt,True,3,train,8484
Sheath blight_1400,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1400.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,346141,54a18317562f8c4e570c4cf47eae02f807f0ba00a67711cb9d6ebe33ed793554,1c08888a0c08c060,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1400.txt,True,1,train,8485
Sheath blight_1401,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1401.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,361709,20318f62b44eb8c026fd274f8e9cb8460df4fe71b87bd7df42822552ad7b1f60,141808482081c161,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1401.txt,True,1,test,8486
Sheath blight_1402,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1402.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,338154,f2bd448e73f7aa97138166c6b612dfd11dd50be7c2d94fe5f926696c56ad39c9,180c8c842e88e8e0,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1402.txt,True,1,train,8487
Sheath blight_1403,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1403.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,330745,4b53628bc4aeebe6f562e0c5b662fd57a3c55ae9291b3fdf652d67c9e5357327,0a0c0406cbc8e8e0,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1403.txt,True,1,train,8488
Sheath blight_1404,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1404.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,331175,fc7c162dafcc20d230cccb560b3c108504780e5c12b85478d3645288c821e0ed,050606038dc4e464,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1404.txt,True,1,train,8489
Sheath blight_1405,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1405.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,330205,171171764c99b1207cc8c5dad60ab8af31ee9e683435ae1b7e505a92b412b869,0c0406421684e060,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1405.txt,True,1,train,8490
Sheath blight_1406,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1406.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,321819,7c847a782c30fa2c7f658ce42ac88f3930fdf46aaf24866467709c5c3e7f0559,06060341c6a4e4f4,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1406.txt,True,1,test,8491
Sheath blight_1407,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1407.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,411090,2e8f432385776ad0b0789f030b4cc8e6076abcab2fa9aa1613c8166982614bd1,0601080404ecc6e1,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1407.txt,True,2,train,8492
Sheath blight_1408,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1408.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,358991,7e07060f66f27c965f880119d9c2414b2ffafa09ee101c426b6b69f9dd2b9620,c04300180c138d85,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1408.txt,True,1,train,8493
Sheath blight_1409,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1409.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,447044,ecf5dad75f21d9e5f1415a59c5f39b68e4c645bd8e8c96b23971a8bcfb87e64b,0404000000416066,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1409.txt,True,1,test,8494
Sheath blight_141,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_141.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,297405,388fdd9e9275a3173d1785fcae148d96a9fc1391dffeb7ef557c54761321d2ea,141113a04070cccd,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_141.txt,True,1,val,8495
Sheath blight_1410,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1410.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,337355,2d50c76e9b8d30809993422860c7e6c5558d2e6c24b2e7ed62911a4b73d76a67,1112151150461838,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1410.txt,True,1,train,8496
Sheath blight_1411,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1411.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,384163,32f7b29c9d1f6b370b398b13f437c60daf1e819c70d6c23d20fa24f61ba5c8db,3c1901fc00000104,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1411.txt,True,1,train,8497
Sheath blight_1412,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1412.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,406757,6f606f336349a775ebe51d74e69988889ad2510d9349f3a96cfc635d333cdc49,04a404a781c36103,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1412.txt,True,1,val,8498
Sheath blight_1413,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1413.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,369477,be9b5528e00b2d36a8ef8147c63faf9216c3425d619757f724dd198bd23cb582,0e0e866041147401,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1413.txt,True,1,train,8499
Sheath blight_1414,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1414.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,352762,08d2f5fafddd492642ded2978ce04f95074ec74e880c3ff4b10df5ae91033b20,a5c460603f8480c1,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1414.txt,True,1,train,8500
Sheath blight_1415,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1415.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,435430,91fa63e174a3b3a7a051068b08e0b6d5088e59b26272195f5588b9866a29a75f,2b0b098178e38793,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1415.txt,True,1,train,8501
Sheath blight_1416,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1416.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,333228,2774fe1c63b5d2b69837b3f4311e125dbb851d3aac546aa20ba98909edd15444,58482881f81fd4f4,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1416.txt,True,1,train,8502
Sheath blight_1417,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1417.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,347838,4e6292fdbf4e8f2a8a90c82f5ecc7eaa7f3ff7afca72932e483c5a35fc0b8e32,80850481d847cae0,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1417.txt,True,1,train,8503
Sheath blight_1418,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1418.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,330251,51b56db7d4a1f295b5862889a4f046448e1796c155abf1c21604893dac640c30,925060f87f0125f0,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1418.txt,True,1,train,8504
Sheath blight_1419,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1419.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,358836,f420a4b598d5f8b72c3ee19e288ef43735838d8df25ca639655fefd0360508a0,2c9c08c04001c9c1,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1419.txt,True,1,test,8505
Sheath blight_142,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_142.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,308048,6819065357fc0edbecbbe543635326b81fb89973e475764bd064e7ba1b1c54f4,0109450131393c0e,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_142.txt,True,3,train,8506
Sheath blight_1420,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1420.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,351051,18748b52a5382c4968cbf59f41ca222f97a11703e04bf54d98bc9356b9818c1f,934a060480a024e4,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1420.txt,True,1,train,8507
Sheath blight_1421,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1421.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,353105,637872c5d5944e3c6c04f43a76965e33b5cdb1bc84fc7c93b9c70692827fe128,c0490683e1c78333,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1421.txt,True,1,train,8508
Sheath blight_1422,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1422.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,360252,a6d60ffe215b7fd72d4cc8763fd9ae75b2a47b4322b8efa1054f89021ab99ac5,641613d179410979,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1422.txt,True,2,test,8509
Sheath blight_1423,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1423.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,377073,5fa5e9a1d3c2ac3cdb9348cf16f6a7a72e5ab8f8ed35d65bfc1389cd91cdcb8f,8b41a5e10909494b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1423.txt,True,1,train,8510
Sheath blight_1424,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1424.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,411256,5a0ff221959cebe233a9d2327230f0bc3e4b4ba8ba70bd422f9d6ea75cdb5b80,0c0ec2e303331204,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1424.txt,True,3,train,8511
Sheath blight_1425,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1425.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,350049,fe7555ba4ef0259b767a13988ba7af20223c15830f325392b346320b6ece5fef,410622808f242404,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1425.txt,True,2,val,8512
Sheath blight_1426,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1426.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,311598,6d0a2310a1be012c074f2d1c02aa1690e7d09dd5e98bddc25303b8f9640adcf7,030322e61f026283,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1426.txt,True,1,train,8513
Sheath blight_1427,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1427.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,317230,78ba8f595a9328d8f621ef9768489ffcc15636c87d97232f53891ccbb617adb0,010101e18f236101,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1427.txt,True,2,val,8514
Sheath blight_1428,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1428.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,384347,093f67b6547fd0bcb502ebdb32c0dd0a7b72fdedc45a4e1dd1c58756154f271c,2d6c1432bf2be7c6,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1428.txt,True,1,train,8515
Sheath blight_1429,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Sheath blight/Sheath blight_1429.jpg,Sheath blight,Sheath Blight,RiceLeafDiseaseBD,1024,1024,3,355307,0b4f0803461458d8e38d20124d76fa18f41dc894c84d578705ada3b0b58e5627,6ec988d8c0cbc787,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Sheath blight/labels/Sheath blight_1429.txt,True,1,train,8516
